puntos_historicos;fecha_afiliacion;uni;genero;nacimiento;hora_afiliacion;dia_afiliacion;puntos_gastados;shares_totales;categoria_dominante;recruitments;concursos_participados;premios_canjeados;tickets_canjeados;difference_last_and_first_share;difference_last_raffle_first_share;edad;shares_frequency;quality;quality_id;sistema_registro;densidad_videos;calidad_videos;densidad_concursos;densidad_videos_semanas_registro
0;2014-07-24;NA;F;NA;17;Jueves;0;1;CINE;0;0;0;0;0;-1;33;0;Not captured;1;Facebook campaign;Low;Somewhat High;Low;Somewhat High
0;2014-07-24;NA;NA;NA;17;Jueves;0;0;NA;0;0;0;0;-1;-1;22;0;Not interested/Didn't get it;0;Through video display;High;Somewhat Low;Low;High
0;2014-07-25;NA;M;NA;13;Viernes;0;0;NA;0;0;0;0;-1;-1;25;0;Not interested/Didn't get it;0;Through video display;High;Somewhat Low;Somewhat High;High
0;2014-07-25;NA;M;NA;13;Viernes;0;1;MISC;0;0;0;0;0;-1;40;0;Not captured;1;Through video display;Somewhat Low;Regular;Low;Low
0;2014-07-26;NA;NA;NA;21;Viernes;0;26;IDEAS;0;0;0;0;7;-1;23;0.269230769230769;Daily, for a week;4;Physical campaign: flyers;Low;Somewhat High;Low;High
0;2014-07-26;NA;NA;NA;12;Sabado;0;0;NA;0;0;0;0;-1;-1;20;0;Not interested/Didn't get it;0;Through video display;Low;Somewhat Low;High;Somewhat Low
40;2014-07-27;NA;F;NA;21;Sabado;0;1;MISC;0;0;0;0;0;-1;22;0;Not captured;1;Through video display;Somewhat Low;Somewhat Low;Somewhat Low;Low
0;2014-07-27;NA;M;NA;16;Domingo;0;0;NA;0;0;0;0;-1;-1;22;0;Not interested/Didn't get it;0;Normal sign in;High;Somewhat Low;Low;Somewhat High
0;2014-07-27;NA;F;NA;19;Domingo;0;0;NA;0;0;0;0;-1;-1;22;0;Not interested/Didn't get it;0;Through video display;High;Somewhat Low;Regular;Somewhat Low
0;2014-07-28;NA;F;NA;13;Lunes;0;1;MISC;0;0;0;0;0;-1;22;0;Not captured;1;Physical campaign: fair;Low;Low;Low;Somewhat High
276;2014-07-28;Universidad Diego Portales;F;1987-02-26;13;Lunes;0;2;MISC;0;0;0;0;3;-1;29;1.5;Lost;2;Recruited;Somewhat High;Low;Low;Somewhat Low
0;2014-07-28;NA;F;NA;14;Lunes;0;0;NA;0;0;0;0;-1;-1;25;0;Not interested/Didn't get it;0;Through video display;Somewhat High;Somewhat Low;Low;Somewhat Low
0;2014-07-28;NA;M;NA;14;Lunes;0;0;NA;0;0;0;0;-1;-1;21;0;Not interested/Didn't get it;0;Through video display;Somewhat Low;Somewhat Low;High;Somewhat Low
0;2014-07-28;NA;M;NA;15;Lunes;0;0;NA;0;0;0;0;-1;-1;23;0;Not interested/Didn't get it;0;Through video display;Somewhat High;High;Somewhat High;Somewhat High
96;2014-07-28;NA;F;NA;15;Lunes;0;2;CINE;0;0;0;0;0;-1;24;0;Not captured;1;Recruited;Somewhat Low;Regular;Low;Low
0;2014-07-28;NA;F;NA;17;Lunes;0;0;NA;0;0;0;0;-1;-1;22;0;Not interested/Didn't get it;0;Through video display;High;Somewhat Low;Somewhat Low;Somewhat Low
0;2014-07-29;NA;NA;NA;7;Martes;0;0;NA;0;0;0;0;-1;-1;24;0;Not interested/Didn't get it;0;Through video display;Somewhat High;Regular;Low;Low
0;2014-07-29;NA;NA;NA;17;Martes;0;0;NA;0;0;0;0;-1;-1;32;0;Not interested/Didn't get it;0;Through video display;Regular;Low;Somewhat High;Low
0;2014-07-29;NA;NA;NA;17;Martes;0;1;MISC;0;0;0;0;0;-1;25;0;Not captured;1;Through video display;Low;Somewhat High;Low;Low
0;2014-07-30;NA;M;NA;0;Miercoles;0;0;NA;0;0;0;0;-1;-1;33;0;Not interested/Didn't get it;0;Recruited;High;Regular;Regular;Low
0;2014-07-30;NA;NA;NA;0;Miercoles;0;1;CINE;0;0;0;0;0;-1;25;0;Not captured;1;Through video display;Low;Somewhat Low;Somewhat Low;High
0;2014-07-30;NA;NA;NA;19;Miercoles;0;0;NA;0;0;0;0;-1;-1;20;0;Not interested/Didn't get it;0;Through video display;High;Regular;Somewhat Low;Low
32;2014-07-31;NA;F;NA;23;Miercoles;0;2;MISC;0;0;0;0;0;-1;23;0;Not captured;1;Normal sign in;Low;Low;Regular;Low
160;2014-07-31;NA;M;NA;14;Jueves;0;1;MISC;0;0;0;0;0;-1;25;0;Not captured;1;Normal sign in;Low;Somewhat Low;Low;Somewhat High
0;2014-07-31;NA;F;NA;20;Jueves;0;0;NA;0;0;0;0;-1;-1;21;0;Not interested/Didn't get it;0;Through video display;High;Somewhat Low;Somewhat Low;Low
0;2014-07-31;NA;F;NA;20;Jueves;0;0;NA;0;0;0;0;-1;-1;43;0;Not interested/Didn't get it;0;Through video display;High;Somewhat Low;Regular;Somewhat High
0;2014-07-31;NA;F;NA;20;Jueves;0;0;NA;0;0;0;0;-1;-1;22;0;Not interested/Didn't get it;0;Through video display;High;Somewhat Low;High;High
1872;2014-07-31;NA;F;NA;20;Jueves;0;8;DEPORTES;0;0;0;0;20;-1;21;2.5;Lost;2;Through video display;High;Low;Regular;Somewhat Low
0;2014-08-01;NA;NA;NA;21;Jueves;0;0;NA;0;0;0;0;-1;-1;34;0;Not interested/Didn't get it;0;Through video display;High;Somewhat Low;Low;Regular
0;2014-08-01;NA;NA;NA;2;Viernes;0;0;NA;0;0;0;0;-1;-1;24;0;Not interested/Didn't get it;0;Through video display;Low;Somewhat Low;Somewhat Low;Somewhat Low
0;2014-08-02;NA;F;NA;23;Viernes;0;0;NA;0;0;0;0;-1;-1;45;0;Not interested/Didn't get it;0;Through video display;High;Regular;Low;High
24;2014-08-02;NA;F;NA;12;Sabado;0;1;DEPORTES;0;0;0;0;0;-1;23;0;Not captured;1;Through video display;Somewhat Low;Somewhat High;High;High
0;2014-08-06;NA;F;NA;21;Martes;0;0;NA;0;0;0;0;-1;-1;20;0;Not interested/Didn't get it;0;Facebook campaign;Somewhat Low;Somewhat Low;Somewhat High;High
0;2014-08-07;NA;NA;NA;1;Jueves;0;0;NA;0;0;0;0;-1;-1;24;0;Not interested/Didn't get it;0;Through video display;Somewhat Low;Somewhat High;Somewhat Low;High
0;2014-08-07;NA;NA;NA;9;Jueves;0;0;NA;0;0;0;0;-1;-1;23;0;Not interested/Didn't get it;0;Through video display;Somewhat Low;Low;Somewhat High;Low
0;2014-08-07;NA;F;NA;14;Jueves;0;0;NA;0;0;0;0;-1;-1;22;0;Not interested/Didn't get it;0;Through video display;High;Low;Somewhat Low;Low
0;2014-08-07;NA;F;1971-06-22;18;Jueves;0;1;MISC;0;0;0;0;0;-1;44;0;Not captured;1;Normal sign in;Low;Low;Somewhat High;Low
0;2014-08-08;NA;M;NA;11;Viernes;0;0;NA;0;0;0;0;-1;-1;22;0;Not interested/Didn't get it;0;Through video display;High;Regular;Somewhat Low;Somewhat Low
32;2014-08-08;NA;F;NA;18;Viernes;0;10;MISC;0;0;0;0;52;-1;24;5.2;Weekly, for a month;6;Normal sign in;Low;High;Somewhat Low;High
0;2014-08-08;NA;NA;NA;20;Viernes;0;0;NA;0;0;0;0;-1;-1;22;0;Not interested/Didn't get it;0;Through video display;Low;Low;Somewhat Low;High
0;2014-08-09;NA;M;NA;21;Viernes;0;0;NA;0;0;0;0;-1;-1;38;0;Not interested/Didn't get it;0;Through video display;Somewhat Low;Somewhat Low;Somewhat High;Regular
0;2014-08-10;NA;F;NA;21;Sabado;0;0;NA;0;0;0;0;-1;-1;34;0;Not interested/Didn't get it;0;Through video display;Low;Somewhat High;Somewhat Low;Somewhat High
0;2014-08-10;NA;NA;NA;14;Domingo;0;0;NA;0;0;0;0;-1;-1;22;0;Not interested/Didn't get it;0;Through video display;Low;Somewhat Low;Low;Somewhat Low
0;2014-08-12;NA;F;NA;20;Martes;0;0;NA;0;0;0;0;-1;-1;23;0;Not interested/Didn't get it;0;Through video display;Low;Low;Somewhat High;High
0;2014-08-15;NA;F;NA;9;Viernes;0;0;NA;0;0;0;0;-1;-1;22;0;Not interested/Didn't get it;0;Through video display;Low;Somewhat Low;Somewhat Low;Low
0;2014-08-15;NA;M;NA;15;Viernes;0;0;NA;0;0;0;0;-1;-1;43;0;Not interested/Didn't get it;0;Normal sign in;Regular;Regular;Low;Low
24;2014-08-15;NA;F;NA;16;Viernes;0;4;CINE;0;0;0;0;4;-1;22;1;Lost;2;Recruited;Somewhat High;Low;Low;High
0;2014-08-15;NA;M;NA;17;Viernes;0;0;NA;0;0;0;0;-1;-1;46;0;Not interested/Didn't get it;0;Through video display;High;Somewhat Low;Low;Somewhat High
0;2014-08-17;NA;NA;NA;12;Domingo;0;0;NA;0;0;0;0;-1;-1;25;0;Not interested/Didn't get it;0;Normal sign in;Somewhat Low;Somewhat High;Somewhat Low;Somewhat Low
0;2014-08-19;NA;M;NA;12;Martes;0;0;NA;0;0;0;0;-1;-1;21;0;Not interested/Didn't get it;0;Through video display;Low;Somewhat Low;Low;Somewhat High
0;2014-08-21;NA;M;NA;14;Jueves;0;0;NA;0;0;0;0;-1;-1;22;0;Not interested/Didn't get it;0;Through video display;Low;Somewhat Low;High;Somewhat Low
0;2014-08-24;NA;M;NA;22;Sabado;0;1;DEPORTES;0;0;0;0;0;-1;16;0;Not captured;1;Through video display;Low;Somewhat Low;Low;Somewhat High
0;2014-08-25;NA;NA;NA;10;Lunes;0;0;NA;0;0;0;0;-1;-1;22;0;Not interested/Didn't get it;0;Through video display;Low;Low;Somewhat High;Somewhat Low
40;2014-08-25;NA;M;NA;12;Lunes;0;1;MISC;0;0;0;0;0;-1;23;0;Not captured;1;Through video display;Low;Somewhat Low;High;Low
0;2014-08-25;NA;M;NA;14;Lunes;0;0;NA;0;0;0;0;-1;-1;23;0;Not interested/Didn't get it;0;Through video display;Low;Regular;Somewhat High;Low
0;2014-08-27;NA;F;NA;5;Miercoles;0;0;NA;0;0;0;0;-1;-1;21;0;Not interested/Didn't get it;0;Through video display;Somewhat High;Somewhat Low;Low;Low
0;2014-08-27;NA;NA;NA;10;Miercoles;0;0;NA;0;0;0;0;-1;-1;24;0;Not interested/Didn't get it;0;Through video display;Somewhat Low;Low;High;Somewhat Low
0;2014-08-28;NA;M;NA;15;Jueves;0;0;NA;0;0;0;0;-1;-1;24;0;Not interested/Didn't get it;0;Through video display;High;High;Low;Somewhat High
0;2014-08-28;NA;F;NA;20;Jueves;0;0;NA;0;0;0;0;-1;-1;22;0;Not interested/Didn't get it;0;Through video display;Somewhat Low;Somewhat Low;Somewhat Low;High
0;2014-08-29;NA;M;NA;0;Viernes;0;0;NA;0;0;0;0;-1;-1;22;0;Not interested/Didn't get it;0;Through video display;Somewhat High;Somewhat Low;Low;Somewhat Low
0;2014-08-29;NA;F;NA;15;Viernes;0;0;NA;0;0;0;0;-1;-1;25;0;Not interested/Didn't get it;0;Through video display;High;Somewhat Low;Low;Low
0;2014-08-30;NA;F;NA;1;Sabado;0;0;NA;0;0;0;0;-1;-1;22;0;Not interested/Didn't get it;0;Through video display;Regular;Somewhat High;Somewhat Low;Low
0;2014-08-31;NA;F;NA;17;Domingo;0;0;NA;0;0;0;0;-1;-1;23;0;Not interested/Didn't get it;0;Through video display;Low;Somewhat High;Somewhat Low;Somewhat Low
0;2014-09-02;NA;NA;NA;0;Martes;0;0;NA;0;0;0;0;-1;-1;22;0;Not interested/Didn't get it;0;Physical campaign: fair;Somewhat Low;Somewhat Low;Somewhat Low;Somewhat High
0;2014-09-05;Universidad Diego Portales;M;1992-05-07;16;Viernes;0;2;VIDEOJUEGOS;0;0;0;0;0;-1;23;0;Not captured;1;Physical campaign: fair;Low;Low;Low;High
0;2014-09-06;NA;F;NA;12;Sabado;0;1;MISC;0;0;0;0;0;-1;22;0;Not captured;1;Facebook campaign;Low;Somewhat High;Low;Low
0;2014-09-06;NA;NA;NA;14;Sabado;0;0;NA;0;0;0;0;-1;-1;22;0;Not interested/Didn't get it;0;Through video display;Low;Regular;Somewhat Low;Somewhat Low
0;2014-09-06;NA;F;NA;19;Sabado;0;0;NA;0;0;0;0;-1;-1;22;0;Not interested/Didn't get it;0;Normal sign in;Somewhat Low;Low;Low;Low
0;2014-09-06;NA;M;NA;20;Sabado;0;2;DEPORTES;0;0;0;0;0;-1;22;0;Not captured;1;Through video display;Low;High;Low;Low
0;2014-09-06;NA;M;NA;20;Sabado;0;0;NA;0;0;0;0;-1;-1;21;0;Not interested/Didn't get it;0;Through video display;High;Somewhat High;Somewhat Low;Somewhat Low
0;2014-09-07;NA;M;NA;0;Domingo;0;0;NA;0;0;0;0;-1;-1;23;0;Not interested/Didn't get it;0;Through video display;High;Regular;Somewhat Low;Low
0;2014-09-07;NA;M;NA;2;Domingo;0;0;NA;0;0;0;0;-1;-1;22;0;Not interested/Didn't get it;0;Through video display;Somewhat High;Somewhat Low;High;Somewhat Low
0;2014-09-07;NA;F;NA;16;Domingo;0;0;NA;0;0;0;0;-1;-1;45;0;Not interested/Didn't get it;0;Recruited;Regular;Somewhat High;High;High
0;2014-09-07;NA;NA;NA;17;Domingo;0;1;MISC;0;0;0;0;0;-1;34;0;Not captured;1;Normal sign in;Low;Somewhat Low;Low;Low
0;2014-09-07;NA;M;NA;18;Domingo;0;1;VIDEOJUEGOS;0;0;0;0;0;-1;23;0;Not captured;1;Recruited;Low;Somewhat High;Low;Low
0;2014-09-07;NA;F;NA;20;Domingo;0;1;MISC;0;0;0;0;0;-1;21;0;Not captured;1;Normal sign in;Somewhat Low;Somewhat Low;Low;Somewhat High
0;2014-09-07;NA;NA;NA;20;Domingo;0;10;VIDEOJUEGOS;0;0;0;0;1;-1;37;0.1;Lost;2;Recruited;Somewhat High;Low;Low;Low
0;2014-09-08;NA;M;NA;14;Lunes;0;0;NA;0;0;0;0;-1;-1;23;0;Not interested/Didn't get it;0;Through video display;Somewhat High;Somewhat Low;Regular;Somewhat High
0;2014-09-08;NA;NA;NA;16;Lunes;0;0;NA;0;0;0;0;-1;-1;24;0;Not interested/Didn't get it;0;Through video display;High;Somewhat Low;Somewhat High;High
0;2014-09-08;NA;F;NA;17;Lunes;0;0;NA;0;0;0;0;-1;-1;23;0;Not interested/Didn't get it;0;Through video display;Somewhat High;Somewhat Low;Somewhat Low;Somewhat High
0;2014-09-08;NA;F;NA;17;Lunes;0;0;NA;0;0;0;0;-1;-1;26;0;Not interested/Didn't get it;0;Facebook campaign;Somewhat High;Somewhat Low;Somewhat Low;Somewhat Low
0;2014-09-08;NA;M;NA;18;Lunes;0;0;NA;0;0;0;0;-1;-1;24;0;Not interested/Didn't get it;0;Normal sign in;Low;Somewhat High;Somewhat High;High
0;2014-09-09;NA;NA;NA;21;Lunes;0;0;NA;0;0;0;0;-1;-1;23;0;Not interested/Didn't get it;0;Through video display;Regular;Regular;High;Somewhat Low
0;2014-09-09;NA;M;NA;23;Lunes;0;0;NA;0;0;0;0;-1;-1;22;0;Not interested/Didn't get it;0;Through video display;Somewhat High;Low;Regular;Low
0;2014-09-09;NA;NA;NA;23;Lunes;0;0;NA;0;0;0;0;-1;-1;39;0;Not interested/Didn't get it;0;Through video display;Low;High;Low;Somewhat Low
0;2014-09-09;NA;F;NA;13;Martes;0;0;NA;0;0;0;0;-1;-1;24;0;Not interested/Didn't get it;0;Physical campaign: fair;Somewhat High;Low;High;High
0;2014-09-09;NA;F;NA;15;Martes;0;0;NA;0;0;0;0;-1;-1;22;0;Not interested/Didn't get it;0;Through video display;Low;Low;Low;Somewhat Low
0;2014-09-09;NA;F;NA;18;Martes;0;0;NA;0;0;0;0;-1;-1;37;0;Not interested/Didn't get it;0;Through video display;High;Somewhat Low;Regular;Low
0;2014-09-09;NA;M;NA;20;Martes;0;0;NA;0;0;0;0;-1;-1;24;0;Not interested/Didn't get it;0;Normal sign in;Regular;Somewhat Low;High;High
24;2014-09-10;NA;NA;NA;11;Miercoles;0;3;DEPORTES;0;0;0;0;0;-1;20;0;Not captured;1;Normal sign in;Low;Somewhat Low;Low;Low
0;2014-09-10;NA;F;NA;15;Miercoles;0;0;NA;0;0;0;0;-1;-1;22;0;Not interested/Didn't get it;0;Through video display;Somewhat Low;Somewhat High;Low;Somewhat High
0;2014-09-10;NA;M;NA;20;Miercoles;0;0;NA;0;0;0;0;-1;-1;22;0;Not interested/Didn't get it;0;Through video display;Low;Somewhat Low;Low;Low
0;2014-09-11;NA;NA;NA;21;Miercoles;0;0;NA;0;0;0;0;-1;-1;23;0;Not interested/Didn't get it;0;Through video display;Low;Somewhat Low;Regular;Low
0;2014-09-11;NA;F;NA;10;Jueves;0;0;NA;0;0;0;0;-1;-1;22;0;Not interested/Didn't get it;0;Recruited;Somewhat High;Somewhat Low;Somewhat Low;Regular
0;2014-09-11;NA;F;NA;10;Jueves;0;0;NA;0;0;0;0;-1;-1;23;0;Not interested/Didn't get it;0;Through video display;Somewhat High;Low;Somewhat Low;High
0;2014-09-12;NA;NA;NA;21;Jueves;0;0;NA;0;0;0;0;-1;-1;16;0;Not interested/Didn't get it;0;Through video display;Low;Somewhat Low;Somewhat High;Low
0;2014-09-12;NA;F;NA;21;Jueves;0;0;NA;0;0;0;0;-1;-1;23;0;Not interested/Didn't get it;0;Physical campaign: fair;Somewhat Low;Somewhat Low;Low;Somewhat High
0;2014-09-12;NA;NA;NA;22;Jueves;0;1;MISC;0;0;0;0;0;-1;21;0;Not captured;1;Facebook campaign;Low;Somewhat Low;Low;Somewhat Low
0;2014-09-12;NA;M;NA;22;Jueves;0;0;NA;0;0;0;0;-1;-1;22;0;Not interested/Didn't get it;0;Through video display;Low;Somewhat Low;Somewhat High;High
0;2014-09-12;NA;M;NA;2;Viernes;0;0;NA;0;0;0;0;-1;-1;21;0;Not interested/Didn't get it;0;Through video display;Somewhat High;Somewhat Low;Low;Regular
0;2014-09-12;NA;M;NA;10;Viernes;0;0;NA;0;0;0;0;-1;-1;22;0;Not interested/Didn't get it;0;Through video display;Low;Regular;Low;High
0;2014-09-12;NA;M;NA;11;Viernes;0;0;NA;0;0;0;0;-1;-1;22;0;Not interested/Didn't get it;0;Through video display;Low;Low;Somewhat High;Low
0;2014-09-12;NA;F;NA;19;Viernes;0;0;NA;0;0;0;0;-1;-1;25;0;Not interested/Didn't get it;0;Through video display;Regular;Somewhat Low;Low;Somewhat High
0;2014-09-13;NA;M;NA;22;Viernes;0;0;NA;0;0;0;0;-1;-1;25;0;Not interested/Didn't get it;0;Physical campaign: fair;High;Low;Somewhat High;Somewhat High
0;2014-09-13;NA;M;NA;13;Sabado;0;0;NA;0;0;0;0;-1;-1;24;0;Not interested/Didn't get it;0;Through video display;Somewhat High;Regular;Somewhat Low;Low
0;2014-09-13;NA;F;NA;14;Sabado;0;1;VIDEOJUEGOS;0;0;0;0;0;-1;22;0;Not captured;1;Recruited;Low;Low;Low;Low
0;2014-09-14;NA;M;NA;2;Domingo;0;0;NA;0;0;0;0;-1;-1;22;0;Not interested/Didn't get it;0;Facebook campaign;Somewhat Low;Somewhat Low;High;Somewhat High
0;2014-09-16;NA;F;NA;18;Martes;0;1;MISC;0;0;0;0;0;-1;25;0;Not captured;1;Facebook campaign;Low;Somewhat Low;Low;Somewhat Low
0;2014-09-16;NA;M;NA;20;Martes;0;0;NA;0;0;0;0;-1;-1;24;0;Not interested/Didn't get it;0;Through video display;High;High;Somewhat Low;Regular
0;2014-09-17;NA;NA;NA;23;Martes;0;0;NA;0;0;0;0;-1;-1;23;0;Not interested/Didn't get it;0;Through video display;Somewhat Low;Somewhat Low;Somewhat Low;Low
0;2014-09-17;NA;NA;NA;11;Miercoles;0;0;NA;0;0;0;0;-1;-1;15;0;Not interested/Didn't get it;0;Through video display;Somewhat Low;Somewhat Low;Somewhat High;Somewhat High
0;2014-09-17;NA;M;NA;14;Miercoles;0;1;DEPORTES;0;0;0;0;0;-1;23;0;Not captured;1;Normal sign in;Low;Somewhat Low;Somewhat Low;Regular
0;2014-09-18;NA;M;NA;23;Miercoles;0;0;NA;0;0;0;0;-1;-1;22;0;Not interested/Didn't get it;0;Through video display;Regular;Regular;Somewhat High;Somewhat Low
0;2014-09-18;NA;M;NA;0;Jueves;0;0;NA;0;0;0;0;-1;-1;22;0;Not interested/Didn't get it;0;Through video display;Low;Somewhat High;Somewhat High;Low
0;2014-09-18;NA;NA;NA;13;Jueves;0;0;NA;0;0;0;0;-1;-1;23;0;Not interested/Didn't get it;0;Through video display;High;Low;Somewhat Low;High
0;2014-09-19;NA;NA;NA;23;Jueves;0;0;NA;0;0;0;0;-1;-1;24;0;Not interested/Didn't get it;0;Through video display;Regular;Somewhat Low;Regular;High
270;2014-09-23;NA;F;1990-11-01;23;Lunes;0;3;MISC;0;0;0;0;0;-1;25;0;Not captured;1;Facebook campaign;High;Somewhat High;Low;High
0;2014-09-23;NA;NA;NA;15;Martes;0;0;NA;0;0;0;0;-1;-1;21;0;Not interested/Didn't get it;0;Through video display;Low;Low;Somewhat Low;Low
0;2014-09-23;NA;F;NA;19;Martes;0;0;NA;0;0;0;0;-1;-1;26;0;Not interested/Didn't get it;0;Through video display;Somewhat High;Somewhat Low;Somewhat Low;High
0;2014-09-24;NA;NA;NA;15;Miercoles;0;0;NA;0;0;0;0;-1;-1;37;0;Not interested/Didn't get it;0;Through video display;Somewhat Low;Regular;Somewhat Low;Somewhat Low
1395;2014-09-25;Pontificia Universidad Cat;F;1995-02-27;2;Jueves;0;8;CINE;0;0;0;0;4;-1;21;0.5;Lost;2;Recruited;Low;Low;Low;High
0;2014-09-25;NA;F;NA;2;Jueves;0;0;NA;0;0;0;0;-1;-1;25;0;Not interested/Didn't get it;0;Through video display;Somewhat Low;Somewhat Low;High;Low
0;2014-09-25;NA;F;NA;10;Jueves;0;0;NA;0;0;0;0;-1;-1;25;0;Not interested/Didn't get it;0;Through video display;Low;Somewhat Low;Somewhat Low;Regular
